epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1732908802729,2024-11-29T14.33.22.729,9.140,-0.958,0.226,0.251
1732908802739,2024-11-29T14.33.22.739,9.150,-0.954,0.224,0.252
1732908802749,2024-11-29T14.33.22.749,9.160,-0.951,0.227,0.250
1732908802759,2024-11-29T14.33.22.759,9.170,-0.946,0.227,0.246
1732908802769,2024-11-29T14.33.22.769,9.180,-0.947,0.227,0.241
1732908802779,2024-11-29T14.33.22.779,9.190,-0.950,0.230,0.245
1732908802789,2024-11-29T14.33.22.789,9.200,-0.946,0.227,0.241
1732908802799,2024-11-29T14.33.22.799,9.210,-0.950,0.227,0.238
1732908802809,2024-11-29T14.33.22.809,9.220,-0.955,0.227,0.239
1732908802819,2024-11-29T14.33.22.819,9.230,-0.951,0.225,0.237
1732908802829,2024-11-29T14.33.22.829,9.240,-0.946,0.224,0.238
1732908802839,2024-11-29T14.33.22.839,9.250,-0.943,0.224,0.241
1732908802849,2024-11-29T14.33.22.849,9.260,-0.941,0.224,0.239
1732908802859,2024-11-29T14.33.22.859,9.270,-0.943,0.225,0.236
1732908802869,2024-11-29T14.33.22.869,9.280,-0.945,0.227,0.241
1732908802879,2024-11-29T14.33.22.879,9.290,-0.949,0.226,0.244
1732908802889,2024-11-29T14.33.22.889,9.300,-0.951,0.224,0.243
1732908802899,2024-11-29T14.33.22.899,9.310,-0.950,0.226,0.242
1732908802909,2024-11-29T14.33.22.909,9.320,-0.947,0.226,0.249
1732908802919,2024-11-29T14.33.22.919,9.330,-0.943,0.222,0.245
1732908802929,2024-11-29T14.33.22.929,9.340,-0.943,0.219,0.245
1732908802939,2024-11-29T14.33.22.939,9.350,-0.942,0.215,0.250
1732908802949,2024-11-29T14.33.22.949,9.360,-0.947,0.209,0.254
1732908802959,2024-11-29T14.33.22.959,9.370,-0.953,0.209,0.261
1732908802969,2024-11-29T14.33.22.969,9.380,-0.959,0.209,0.267
1732908802979,2024-11-29T14.33.22.979,9.390,-0.959,0.208,0.268
1732908802989,2024-11-29T14.33.22.989,9.400,-0.957,0.209,0.268
1732908802999,2024-11-29T14.33.22.999,9.410,-0.955,0.212,0.269
1732908803009,2024-11-29T14.33.23.009,9.420,-0.950,0.212,0.266
1732908803019,2024-11-29T14.33.23.019,9.430,-0.949,0.213,0.263
1732908803029,2024-11-29T14.33.23.029,9.440,-0.950,0.216,0.265
1732908803039,2024-11-29T14.33.23.039,9.450,-0.952,0.217,0.263
1732908803049,2024-11-29T14.33.23.049,9.460,-0.954,0.218,0.269
1732908803059,2024-11-29T14.33.23.059,9.470,-0.963,0.217,0.278
1732908803069,2024-11-29T14.33.23.069,9.480,-0.972,0.219,0.285
1732908803079,2024-11-29T14.33.23.079,9.490,-0.969,0.219,0.291
1732908803089,2024-11-29T14.33.23.089,9.500,-0.963,0.223,0.297
1732908803099,2024-11-29T14.33.23.099,9.510,-0.964,0.232,0.307
1732908803109,2024-11-29T14.33.23.109,9.520,-0.973,0.241,0.312
1732908803119,2024-11-29T14.33.23.119,9.530,-0.979,0.247,0.324
1732908803129,2024-11-29T14.33.23.129,9.540,-0.992,0.253,0.327
1732908803139,2024-11-29T14.33.23.139,9.550,-1.006,0.255,0.331
1732908803149,2024-11-29T14.33.23.149,9.560,-1.018,0.254,0.331
1732908803159,2024-11-29T14.33.23.159,9.570,-1.024,0.252,0.325
1732908803169,2024-11-29T14.33.23.169,9.580,-1.027,0.245,0.326
1732908803179,2024-11-29T14.33.23.179,9.590,-1.028,0.236,0.319
1732908803189,2024-11-29T14.33.23.189,9.600,-1.023,0.231,0.307
1732908803199,2024-11-29T14.33.23.199,9.610,-1.010,0.224,0.288
1732908803209,2024-11-29T14.33.23.209,9.620,-1.005,0.213,0.271
1732908803219,2024-11-29T14.33.23.219,9.630,-1.002,0.203,0.252
1732908803229,2024-11-29T14.33.23.229,9.640,-0.996,0.208,0.228
1732908803239,2024-11-29T14.33.23.239,9.650,-0.981,0.216,0.204
1732908803249,2024-11-29T14.33.23.249,9.660,-0.969,0.220,0.191
1732908803259,2024-11-29T14.33.23.259,9.670,-0.968,0.218,0.179
1732908803269,2024-11-29T14.33.23.269,9.680,-0.965,0.224,0.163
1732908803279,2024-11-29T14.33.23.279,9.690,-0.969,0.228,0.145
1732908803289,2024-11-29T14.33.23.289,9.700,-0.972,0.235,0.124
1732908803299,2024-11-29T14.33.23.299,9.710,-0.962,0.250,0.097
1732908803309,2024-11-29T14.33.23.309,9.720,-0.957,0.265,0.072
1732908803319,2024-11-29T14.33.23.319,9.730,-0.953,0.274,0.047
1732908803329,2024-11-29T14.33.23.329,9.740,-0.955,0.280,0.028
1732908803339,2024-11-29T14.33.23.339,9.750,-0.953,0.286,-0.001
1732908803349,2024-11-29T14.33.23.349,9.760,-0.945,0.284,-0.027
1732908803359,2024-11-29T14.33.23.359,9.770,-0.937,0.281,-0.051
1732908803369,2024-11-29T14.33.23.369,9.780,-0.923,0.286,-0.084
1732908803379,2024-11-29T14.33.23.379,9.790,-0.915,0.290,-0.117
1732908803389,2024-11-29T14.33.23.389,9.800,-0.913,0.292,-0.142
1732908803399,2024-11-29T14.33.23.399,9.810,-0.918,0.293,-0.163
1732908803409,2024-11-29T14.33.23.409,9.820,-0.896,0.300,-0.191
1732908803419,2024-11-29T14.33.23.419,9.830,-0.887,0.300,-0.230
1732908803429,2024-11-29T14.33.23.429,9.840,-0.883,0.304,-0.254
1732908803439,2024-11-29T14.33.23.439,9.850,-0.873,0.312,-0.281
1732908803449,2024-11-29T14.33.23.449,9.860,-0.850,0.313,-0.320
1732908803459,2024-11-29T14.33.23.459,9.870,-0.835,0.312,-0.355
1732908803469,2024-11-29T14.33.23.469,9.880,-0.836,0.317,-0.376
1732908803479,2024-11-29T14.33.23.479,9.890,-0.833,0.322,-0.400
1732908803489,2024-11-29T14.33.23.489,9.900,-0.829,0.326,-0.428
1732908803499,2024-11-29T14.33.23.499,9.910,-0.818,0.331,-0.453
1732908803509,2024-11-29T14.33.23.509,9.920,-0.790,0.333,-0.484
1732908803519,2024-11-29T14.33.23.519,9.930,-0.766,0.330,-0.512
1732908803529,2024-11-29T14.33.23.529,9.940,-0.750,0.324,-0.543
1732908803539,2024-11-29T14.33.23.539,9.950,-0.754,0.322,-0.571
1732908803549,2024-11-29T14.33.23.549,9.960,-0.762,0.320,-0.586
1732908803559,2024-11-29T14.33.23.559,9.970,-0.767,0.317,-0.599
1732908803569,2024-11-29T14.33.23.569,9.980,-0.758,0.316,-0.617
1732908803579,2024-11-29T14.33.23.579,9.990,-0.754,0.315,-0.625
1732908803589,2024-11-29T14.33.23.589,10.000,-0.760,0.318,-0.630
1732908803599,2024-11-29T14.33.23.599,10.010,-0.766,0.319,-0.628
1732908803609,2024-11-29T14.33.23.609,10.020,-0.776,0.319,-0.621
1732908803619,2024-11-29T14.33.23.619,10.030,-0.781,0.318,-0.604
1732908803629,2024-11-29T14.33.23.629,10.040,-0.779,0.313,-0.605
1732908803639,2024-11-29T14.33.23.639,10.050,-0.776,0.311,-0.600
1732908803649,2024-11-29T14.33.23.649,10.060,-0.788,0.309,-0.590
1732908803659,2024-11-29T14.33.23.659,10.070,-0.793,0.306,-0.585
1732908803669,2024-11-29T14.33.23.669,10.080,-0.792,0.305,-0.587
1732908803679,2024-11-29T14.33.23.679,10.090,-0.796,0.301,-0.581
1732908803689,2024-11-29T14.33.23.689,10.100,-0.804,0.302,-0.571
1732908803699,2024-11-29T14.33.23.699,10.110,-0.810,0.305,-0.562
1732908803709,2024-11-29T14.33.23.709,10.120,-0.813,0.308,-0.554
1732908803719,2024-11-29T14.33.23.719,10.130,-0.821,0.309,-0.552
1732908803729,2024-11-29T14.33.23.729,10.140,-0.822,0.307,-0.550
1732908803739,2024-11-29T14.33.23.739,10.150,-0.823,0.305,-0.549
1732908803749,2024-11-29T14.33.23.749,10.160,-0.819,0.305,-0.547
1732908803759,2024-11-29T14.33.23.759,10.170,-0.817,0.308,-0.548
1732908803769,2024-11-29T14.33.23.769,10.180,-0.823,0.310,-0.545
1732908803779,2024-11-29T14.33.23.779,10.190,-0.822,0.312,-0.544
1732908803789,2024-11-29T14.33.23.789,10.200,-0.813,0.307,-0.544
1732908803799,2024-11-29T14.33.23.799,10.210,-0.817,0.302,-0.537
1732908803809,2024-11-29T14.33.23.809,10.220,-0.832,0.296,-0.520
1732908803819,2024-11-29T14.33.23.819,10.230,-0.840,0.292,-0.508
1732908803829,2024-11-29T14.33.23.829,10.240,-0.847,0.307,-0.505
1732908803839,2024-11-29T14.33.23.839,10.250,-0.853,0.328,-0.502
1732908803849,2024-11-29T14.33.23.849,10.260,-0.866,0.345,-0.489
1732908803859,2024-11-29T14.33.23.859,10.270,-0.887,0.346,-0.470
1732908803869,2024-11-29T14.33.23.869,10.280,-0.893,0.331,-0.447
1732908803879,2024-11-29T14.33.23.879,10.290,-0.877,0.312,-0.441
1732908803889,2024-11-29T14.33.23.889,10.300,-0.864,0.285,-0.427
1732908803899,2024-11-29T14.33.23.899,10.310,-0.855,0.259,-0.413
1732908803909,2024-11-29T14.33.23.909,10.320,-0.852,0.237,-0.397
1732908803919,2024-11-29T14.33.23.919,10.330,-0.858,0.223,-0.389
1732908803929,2024-11-29T14.33.23.929,10.340,-0.859,0.207,-0.369
1732908803939,2024-11-29T14.33.23.939,10.350,-0.872,0.194,-0.358
1732908803949,2024-11-29T14.33.23.949,10.360,-0.890,0.187,-0.345
1732908803959,2024-11-29T14.33.23.959,10.370,-0.895,0.185,-0.338
1732908803969,2024-11-29T14.33.23.969,10.380,-0.887,0.189,-0.331
1732908803979,2024-11-29T14.33.23.979,10.390,-0.885,0.188,-0.326
1732908803989,2024-11-29T14.33.23.989,10.400,-0.884,0.191,-0.316
1732908803999,2024-11-29T14.33.23.999,10.410,-0.883,0.190,-0.302
1732908804009,2024-11-29T14.33.24.009,10.420,-0.887,0.188,-0.286
1732908804019,2024-11-29T14.33.24.019,10.430,-0.894,0.191,-0.265
1732908804029,2024-11-29T14.33.24.029,10.440,-0.900,0.188,-0.240
1732908804039,2024-11-29T14.33.24.039,10.450,-0.907,0.190,-0.227
1732908804049,2024-11-29T14.33.24.049,10.460,-0.910,0.201,-0.202
1732908804059,2024-11-29T14.33.24.059,10.470,-0.915,0.205,-0.186
1732908804069,2024-11-29T14.33.24.069,10.480,-0.933,0.209,-0.163
1732908804079,2024-11-29T14.33.24.079,10.490,-0.952,0.213,-0.135
1732908804089,2024-11-29T14.33.24.089,10.500,-0.968,0.214,-0.107
1732908804099,2024-11-29T14.33.24.099,10.510,-0.980,0.208,-0.079
1732908804109,2024-11-29T14.33.24.109,10.520,-0.988,0.212,-0.055
1732908804119,2024-11-29T14.33.24.119,10.530,-1.007,0.217,-0.030
1732908804129,2024-11-29T14.33.24.129,10.540,-1.024,0.222,-0.009
1732908804139,2024-11-29T14.33.24.139,10.550,-1.021,0.224,-0.002
1732908804149,2024-11-29T14.33.24.149,10.560,-1.000,0.224,0.009
1732908804159,2024-11-29T14.33.24.159,10.570,-0.976,0.226,0.015
1732908804169,2024-11-29T14.33.24.169,10.580,-0.957,0.227,0.025
1732908804179,2024-11-29T14.33.24.179,10.590,-0.938,0.229,0.032
1732908804189,2024-11-29T14.33.24.189,10.600,-0.928,0.230,0.035
1732908804199,2024-11-29T14.33.24.199,10.610,-0.929,0.233,0.044
1732908804209,2024-11-29T14.33.24.209,10.620,-0.935,0.240,0.053
1732908804219,2024-11-29T14.33.24.219,10.630,-0.945,0.243,0.059
1732908804229,2024-11-29T14.33.24.229,10.640,-0.963,0.246,0.080
1732908804239,2024-11-29T14.33.24.239,10.650,-0.988,0.245,0.108
1732908804249,2024-11-29T14.33.24.249,10.660,-0.996,0.249,0.131
1732908804259,2024-11-29T14.33.24.259,10.670,-0.988,0.247,0.150
1732908804269,2024-11-29T14.33.24.269,10.680,-0.983,0.245,0.168
1732908804279,2024-11-29T14.33.24.279,10.690,-0.979,0.248,0.181
1732908804289,2024-11-29T14.33.24.289,10.700,-0.974,0.254,0.190
1732908804299,2024-11-29T14.33.24.299,10.710,-0.979,0.264,0.204
1732908804309,2024-11-29T14.33.24.309,10.720,-0.996,0.271,0.228
1732908804319,2024-11-29T14.33.24.319,10.730,-1.006,0.274,0.249
1732908804329,2024-11-29T14.33.24.329,10.740,-1.002,0.275,0.260
1732908804339,2024-11-29T14.33.24.339,10.750,-0.998,0.275,0.268
1732908804349,2024-11-29T14.33.24.349,10.760,-1.001,0.276,0.276
1732908804359,2024-11-29T14.33.24.359,10.770,-1.000,0.273,0.285
1732908804369,2024-11-29T14.33.24.369,10.780,-1.000,0.277,0.286
1732908804379,2024-11-29T14.33.24.379,10.790,-0.999,0.279,0.285
1732908804389,2024-11-29T14.33.24.389,10.800,-0.993,0.283,0.289
1732908804399,2024-11-29T14.33.24.399,10.810,-0.986,0.283,0.287
1732908804409,2024-11-29T14.33.24.409,10.820,-0.982,0.280,0.286
1732908804419,2024-11-29T14.33.24.419,10.830,-0.989,0.280,0.292
1732908804429,2024-11-29T14.33.24.429,10.840,-0.991,0.280,0.290
1732908804439,2024-11-29T14.33.24.439,10.850,-0.979,0.274,0.285
1732908804449,2024-11-29T14.33.24.449,10.860,-0.969,0.268,0.289
1732908804459,2024-11-29T14.33.24.459,10.870,-0.966,0.262,0.286
1732908804469,2024-11-29T14.33.24.469,10.880,-0.954,0.259,0.287
1732908804479,2024-11-29T14.33.24.479,10.890,-0.944,0.253,0.286
1732908804489,2024-11-29T14.33.24.489,10.900,-0.940,0.249,0.283
1732908804499,2024-11-29T14.33.24.499,10.910,-0.940,0.247,0.280
1732908804509,2024-11-29T14.33.24.509,10.920,-0.940,0.241,0.275
1732908804519,2024-11-29T14.33.24.519,10.930,-0.941,0.240,0.276
1732908804529,2024-11-29T14.33.24.529,10.940,-0.940,0.242,0.273
1732908804539,2024-11-29T14.33.24.539,10.950,-0.935,0.237,0.270
1732908804549,2024-11-29T14.33.24.549,10.960,-0.941,0.235,0.271
1732908804559,2024-11-29T14.33.24.559,10.970,-0.945,0.237,0.272
1732908804569,2024-11-29T14.33.24.569,10.980,-0.945,0.234,0.267
1732908804579,2024-11-29T14.33.24.579,10.990,-0.942,0.233,0.268
1732908804589,2024-11-29T14.33.24.589,11.000,-0.941,0.241,0.263
1732908804599,2024-11-29T14.33.24.599,11.010,-0.943,0.243,0.253
1732908804609,2024-11-29T14.33.24.609,11.020,-0.949,0.247,0.250
1732908804619,2024-11-29T14.33.24.619,11.030,-0.948,0.246,0.247
1732908804629,2024-11-29T14.33.24.629,11.040,-0.948,0.245,0.241
1732908804639,2024-11-29T14.33.24.639,11.050,-0.949,0.244,0.237
1732908804649,2024-11-29T14.33.24.649,11.060,-0.948,0.246,0.236
1732908804659,2024-11-29T14.33.24.659,11.070,-0.949,0.250,0.235
1732908804669,2024-11-29T14.33.24.669,11.080,-0.946,0.249,0.230
1732908804679,2024-11-29T14.33.24.679,11.090,-0.948,0.246,0.226
1732908804689,2024-11-29T14.33.24.689,11.100,-0.948,0.247,0.226
1732908804699,2024-11-29T14.33.24.699,11.110,-0.947,0.244,0.225
1732908804709,2024-11-29T14.33.24.709,11.120,-0.947,0.243,0.221
1732908804719,2024-11-29T14.33.24.719,11.130,-0.948,0.245,0.222
1732908804729,2024-11-29T14.33.24.729,11.140,-0.951,0.243,0.222
1732908804739,2024-11-29T14.33.24.739,11.150,-0.946,0.244,0.217
1732908804749,2024-11-29T14.33.24.749,11.160,-0.945,0.245,0.213
1732908804759,2024-11-29T14.33.24.759,11.170,-0.945,0.243,0.212
1732908804769,2024-11-29T14.33.24.769,11.180,-0.945,0.242,0.206
1732908804779,2024-11-29T14.33.24.779,11.190,-0.949,0.243,0.209
1732908804789,2024-11-29T14.33.24.789,11.200,-0.950,0.242,0.207
1732908804799,2024-11-29T14.33.24.799,11.210,-0.950,0.241,0.205
1732908804809,2024-11-29T14.33.24.809,11.220,-0.952,0.243,0.206
1732908804819,2024-11-29T14.33.24.819,11.230,-0.951,0.244,0.204
1732908804829,2024-11-29T14.33.24.829,11.240,-0.952,0.242,0.203
1732908804839,2024-11-29T14.33.24.839,11.250,-0.950,0.246,0.201
1732908804849,2024-11-29T14.33.24.849,11.260,-0.947,0.246,0.197
1732908804859,2024-11-29T14.33.24.859,11.270,-0.949,0.246,0.199
1732908804869,2024-11-29T14.33.24.869,11.280,-0.951,0.249,0.196
1732908804879,2024-11-29T14.33.24.879,11.290,-0.949,0.253,0.193
1732908804889,2024-11-29T14.33.24.889,11.300,-0.947,0.251,0.193
1732908804899,2024-11-29T14.33.24.899,11.310,-0.949,0.252,0.192
1732908804909,2024-11-29T14.33.24.909,11.320,-0.949,0.253,0.194
1732908804919,2024-11-29T14.33.24.919,11.330,-0.950,0.254,0.197
1732908804929,2024-11-29T14.33.24.929,11.340,-0.950,0.253,0.202
1732908804939,2024-11-29T14.33.24.939,11.350,-0.949,0.251,0.203
1732908804949,2024-11-29T14.33.24.949,11.360,-0.949,0.252,0.202
1732908804959,2024-11-29T14.33.24.959,11.370,-0.950,0.254,0.203
1732908804969,2024-11-29T14.33.24.969,11.380,-0.951,0.256,0.207
1732908804979,2024-11-29T14.33.24.979,11.390,-0.951,0.251,0.208
1732908804989,2024-11-29T14.33.24.989,11.400,-0.950,0.255,0.207
1732908804999,2024-11-29T14.33.24.999,11.410,-0.952,0.253,0.210
1732908805009,2024-11-29T14.33.25.009,11.420,-0.950,0.253,0.211
1732908805019,2024-11-29T14.33.25.019,11.430,-0.950,0.250,0.213
1732908805029,2024-11-29T14.33.25.029,11.440,-0.950,0.250,0.216
1732908805039,2024-11-29T14.33.25.039,11.450,-0.951,0.248,0.217
1732908805049,2024-11-29T14.33.25.049,11.460,-0.953,0.247,0.219
1732908805059,2024-11-29T14.33.25.059,11.470,-0.953,0.246,0.218
1732908805069,2024-11-29T14.33.25.069,11.480,-0.950,0.245,0.216
1732908805079,2024-11-29T14.33.25.079,11.490,-0.950,0.244,0.217
1732908805089,2024-11-29T14.33.25.089,11.500,-0.953,0.244,0.220
1732908805099,2024-11-29T14.33.25.099,11.510,-0.953,0.243,0.219
1732908805109,2024-11-29T14.33.25.109,11.520,-0.955,0.245,0.217
1732908805119,2024-11-29T14.33.25.119,11.530,-0.955,0.241,0.217
1732908805129,2024-11-29T14.33.25.129,11.540,-0.953,0.240,0.219
1732908805139,2024-11-29T14.33.25.139,11.550,-0.950,0.242,0.216
1732908805149,2024-11-29T14.33.25.149,11.560,-0.952,0.243,0.213
1732908805159,2024-11-29T14.33.25.159,11.570,-0.951,0.243,0.214
1732908805169,2024-11-29T14.33.25.169,11.580,-0.948,0.243,0.213
1732908805179,2024-11-29T14.33.25.179,11.590,-0.945,0.244,0.217
1732908805189,2024-11-29T14.33.25.189,11.600,-0.948,0.248,0.217
1732908805199,2024-11-29T14.33.25.199,11.610,-0.953,0.248,0.214
1732908805209,2024-11-29T14.33.25.209,11.620,-0.954,0.253,0.214
1732908805219,2024-11-29T14.33.25.219,11.630,-0.958,0.250,0.214
1732908805229,2024-11-29T14.33.25.229,11.640,-0.959,0.250,0.211
1732908805239,2024-11-29T14.33.25.239,11.650,-0.958,0.249,0.208
1732908805249,2024-11-29T14.33.25.249,11.660,-0.954,0.249,0.209
1732908805259,2024-11-29T14.33.25.259,11.670,-0.947,0.248,0.206
1732908805269,2024-11-29T14.33.25.269,11.680,-0.947,0.248,0.205
1732908805279,2024-11-29T14.33.25.279,11.690,-0.950,0.246,0.205
1732908805289,2024-11-29T14.33.25.289,11.700,-0.951,0.248,0.205
1732908805299,2024-11-29T14.33.25.299,11.710,-0.951,0.250,0.205
1732908805309,2024-11-29T14.33.25.309,11.720,-0.952,0.254,0.202
1732908805319,2024-11-29T14.33.25.319,11.730,-0.951,0.254,0.200
1732908805329,2024-11-29T14.33.25.329,11.740,-0.950,0.256,0.201
1732908805339,2024-11-29T14.33.25.339,11.750,-0.952,0.257,0.198
1732908805349,2024-11-29T14.33.25.349,11.760,-0.950,0.259,0.199
1732908805359,2024-11-29T14.33.25.359,11.770,-0.954,0.259,0.199
1732908805369,2024-11-29T14.33.25.369,11.780,-0.960,0.257,0.199
1732908805379,2024-11-29T14.33.25.379,11.790,-0.956,0.257,0.198
1732908805389,2024-11-29T14.33.25.389,11.800,-0.953,0.255,0.195
1732908805399,2024-11-29T14.33.25.399,11.810,-0.956,0.257,0.194
1732908805409,2024-11-29T14.33.25.409,11.820,-0.960,0.260,0.194
1732908805419,2024-11-29T14.33.25.419,11.830,-0.956,0.257,0.194
1732908805429,2024-11-29T14.33.25.429,11.840,-0.951,0.255,0.194
1732908805439,2024-11-29T14.33.25.439,11.850,-0.952,0.256,0.191
1732908805449,2024-11-29T14.33.25.449,11.860,-0.959,0.256,0.192
1732908805459,2024-11-29T14.33.25.459,11.870,-0.962,0.258,0.191
1732908805469,2024-11-29T14.33.25.469,11.880,-0.959,0.255,0.192
1732908805479,2024-11-29T14.33.25.479,11.890,-0.959,0.254,0.192
1732908805489,2024-11-29T14.33.25.489,11.900,-0.961,0.253,0.193
1732908805499,2024-11-29T14.33.25.499,11.910,-0.955,0.252,0.192
1732908805509,2024-11-29T14.33.25.509,11.920,-0.950,0.255,0.185
1732908805519,2024-11-29T14.33.25.519,11.930,-0.947,0.256,0.182
1732908805529,2024-11-29T14.33.25.529,11.940,-0.949,0.256,0.184
1732908805539,2024-11-29T14.33.25.539,11.950,-0.952,0.255,0.181
1732908805549,2024-11-29T14.33.25.549,11.960,-0.950,0.258,0.181
1732908805559,2024-11-29T14.33.25.559,11.970,-0.949,0.256,0.180
1732908805569,2024-11-29T14.33.25.569,11.980,-0.949,0.254,0.179
1732908805579,2024-11-29T14.33.25.579,11.990,-0.948,0.258,0.180
1732908805589,2024-11-29T14.33.25.589,12.000,-0.949,0.261,0.180
1732908805599,2024-11-29T14.33.25.599,12.010,-0.951,0.262,0.178
1732908805609,2024-11-29T14.33.25.609,12.020,-0.953,0.261,0.179
1732908805619,2024-11-29T14.33.25.619,12.030,-0.952,0.261,0.181
1732908805629,2024-11-29T14.33.25.629,12.040,-0.950,0.262,0.181
1732908805639,2024-11-29T14.33.25.639,12.050,-0.950,0.262,0.179
1732908805649,2024-11-29T14.33.25.649,12.060,-0.950,0.263,0.184
1732908805659,2024-11-29T14.33.25.659,12.070,-0.952,0.264,0.183
1732908805669,2024-11-29T14.33.25.669,12.080,-0.953,0.263,0.178
1732908805679,2024-11-29T14.33.25.679,12.090,-0.952,0.263,0.181
1732908805689,2024-11-29T14.33.25.689,12.100,-0.952,0.262,0.184
1732908805699,2024-11-29T14.33.25.699,12.110,-0.950,0.262,0.184
1732908805709,2024-11-29T14.33.25.709,12.120,-0.950,0.261,0.183
1732908805719,2024-11-29T14.33.25.719,12.130,-0.955,0.263,0.183
1732908805729,2024-11-29T14.33.25.729,12.140,-0.955,0.261,0.185
1732908805739,2024-11-29T14.33.25.739,12.150,-0.956,0.260,0.183
1732908805749,2024-11-29T14.33.25.749,12.160,-0.956,0.260,0.185
1732908805759,2024-11-29T14.33.25.759,12.170,-0.955,0.260,0.189